更新时间,#genre#
白狮归来4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ffda5e0584b64e0d9dc3cc43783900cf/1200.m3u8
白狮的荒野故事(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/649a0df6bc394fde973b2e8ef12ef3d6/1200.m3u8
白狮的荒野故事(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1eee9eda1dec4c8da256c6b2ef70114a/1200.m3u8
白皙温柔美女的内射性爱,https://t25.cdn2020.com/video/m3u8/2024/05/10/05e6252a/index.m3u8
白色的冬季,https://ks-xpc4.xpccdn.com/c7141fa1-37b2-4c85-909c-ecb5ad732a50.mp4
白虎人妻被鄙视的公公强迫中出高潮到怀孕,https://t25.cdn2020.com/video/m3u8/2024/06/07/29187dfe/index.m3u8
白蛇传说,https://vip.ffzy-play7.com/20221224/9605_263ee1e0/index.m3u8
白银公共,http://live.bygd.cn/bygg/sd/live.m3u8?zgand
白银公共频道,http://live.bygd.cn/bygg/sd/live.m3u8
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8?gansu
白银综合频道,http://live.bygd.cn/byzh/sd/live.m3u8
白马雪山,http://gcalic.v.myalicdn.com/gc/xiongmao24_1/index.m3u8
白鹿原,http://43.138.170.29:35455/yy/1451064143
白鹿原播频道,http://120.220.76.91:2003/huya.php?id=11342416
百事直播,http://1.82.144.44:4022/rtp/239.111.205.202:5140
百事直播,http://1.82.144.44:4022/rtp/239.111.205.203:5140
百事直播,http://1.82.144.44:4022/rtp/239.111.205.20:5140
百事直播,http://1.82.144.44:4022/rtp/239.111.205.21:5140
百事直播,http://1.82.144.44:4022/rtp/239.111.205.22:5140
百事直播,http://1.82.144.44:4022/rtp/239.111.205.23:5140
百事直播,http://1.82.144.44:4022/rtp/239.111.205.25:5140
百事直播,http://1.82.144.44:4022/rtp/239.111.205.43:5140
百事直播,http://1.82.144.44:4022/rtp/239.111.205.47:5140
百事直播,http://1.82.144.44:4022/rtp/239.111.205.49:5140
百事通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226638/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226642/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226646/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通4K儿童,http://nxlj.cn:1688//rtp/239.45.1.1:5140?
百事通4K纪实,http://nxlj.cn:1688//rtp/239.45.1.10:5140?
百事通体育1 (1080p) [Not 24/7],http://112.25.48.68/live/program/live/hdnba1/4000000/mnf.m3u8
百事通体育2 (1080p) [Not 24/7],http://112.25.48.68/live/program/live/hdnba2/4000000/mnf.m3u8
百事通体育3 (1080p) [Not 24/7],http://112.25.48.68/live/program/live/hdnba3/4000000/mnf.m3u8
百事通体育5 (1080p),http://112.25.48.68/live/program/live/hdnba5/4000000/mnf.m3u8
百事通体育7 (1080p) [Not 24/7],http://112.25.48.68/live/program/live/hdnba7/4000000/mnf.m3u8
百事通体育频道HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225850/index.m3u8
百事通视频01,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225667/1.m3u8
百事通视频02,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225669/1.m3u8
百事通视频03,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225671/1.m3u8
百事通视频04,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225666/1.m3u8
百事通视频05,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225664/1.m3u8
百事通视频06,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225670/1.m3u8
百事通视频07,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225665/1.m3u8
百事通视频08,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226102/1.m3u8
百事通赛事直播1,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225663/1.m3u8
百事通赛事直播2,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226123/1.m3u8
百变星君,https://hnzy.bfvvs.com/play/Pdy7yEaQ/index.m3u8#https://hnzy.bfvvs.com/play/yb8WDgav/index.m3u8
百变课堂,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288001/index.m3u8?channel-id=bestzb&Contentid=5000000011000288001&livemode=1&stbId=YanG-1989
百合川没有前戏突然开始的性爱,https://t25.cdn2020.com/video/m3u8/2024/04/27/73b9e724/index.m3u8
百姓健康,http://137.175.111.185/bfgd/?id=219
百姓健康,http://cfss.cc/ds/bfgd.php?id=219&Cf.m3u8
百姓健康,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.62:9890
百姓健康,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&amp;protocol=http&amp;accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&amp;playtoken=ABCDEFGH&amp;programid=4200000219
百姓调解,http://1.197.252.119:9901/tsfile/live/1015_1.m3u8
百姓调解,http://1.197.252.234:9901/tsfile/live/1015_1.m3u8
百家讲坛,https://mursor.ottiptv.cc/yy/1382741639
百家讲坛――之明太祖朱元璋,http://alist.xicp.fun:35455/yy/1354936149
百晓生解说,https://mursor.ottiptv.cc/douyu/9653063
百晓生说剧,https://mursor.ottiptv.cc/douyu/9649681
百色综合,http://play-a2.quklive.com/live/1741009694237289.m3u8
百色综合HD,http://live.gxrb.com.cn/tv/bstv_zh/index.m3u8
百花香(抖音DJ版),https://vd4.bdstatic.com/mda-mdsd1z3wbqeeyumq/fhd/cae_h264_nowatermark/1620021906658368673/mda-mdsd1z3wbqeeyumq.mp4
百花齐放,http://em.21dtv.com/songs/60009783.mkv
百视通4K,http://[2409:8087:5e01:34::30]:6610/ZTE_CMS/00000001000000060000000000000202/index.m3u8?IAS
百视通精彩导视,http://222.86.13.51:9999/rtp/235.254.196.101:1162
皮皮看动漫,https://mursor.ottiptv.cc/douyu/9837291
盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8?zyund
益阳公共,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43090/index.m3u8
益阳教育,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43089/index.m3u8
益阳新闻综合,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43088/index.m3u8
盐亭综合频道,http://live.sctvcloud.com/live/yttv/playlist.m3u8
盐城1,http://[2409:8087:2001:20:2800:0:df6e:eb25]/wh7f454c46tw1245367087_-983708624/ott.mobaibox.com/PLTV/4/224/3221228435/index.m3u8
盐城1套,http://[2409:8087:2001:20:2800:0:df6e:eb25]/wh7f454c46tw1245367087_-983708624/ott.mobaibox.com/PLTV/4/224/3221228435/index.m3u8?icpid=4&RTS=1664455691&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3
盐城2,http://[2409:8087:2001:20:2800:0:df6e:eb22]/wh7f454c46tw1131928239_2039612798/ott.mobaibox.com/PLTV/4/224/3221228433/index.m3u8
盐城2套,http://[2409:8087:2001:20:2800:0:df6e:eb22]/wh7f454c46tw1131928239_2039612798/ott.mobaibox.com/PLTV/4/224/3221228433/index.m3u8?icpid=4&RTS=1664455577&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
盐城3,http://[2409:8087:2001:20:2800:0:df6e:eb21]/wh7f454c46tw1299375729_1661164560/ott.mobaibox.com/PLTV/4/224/3221228436/index.m3u8
盐城3套,http://[2409:8087:2001:20:2800:0:df6e:eb21]/wh7f454c46tw1299375729_1661164560/ott.mobaibox.com/PLTV/4/224/3221228436/index.m3u8?icpid=4&RTS=1664455745&from=40&popid=40&hms_devid=2290&prioritypopid=40&vqe=3
盐城3套,https://live1yc.0515yc.cn/ycst03/sd/live.m3u8?_upt=063361c91707142304
盐城新闻,http://1.94.31.214/php/jiangsu.php?id=yc1
盐城新闻综合,http://115.190.247.176:1111/639731825
盐城新闻综合,http://123.113.205.253:3000/639731825
盐城新闻综合,http://47.104.178.59:3566/639731825
盐城新闻综合,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/ycxwzh/50/20250604/index.m3u8?msisdn=202608090401113a14d3086a5c45e08c3c7c939c421b85&mdspid=&spid=699067&netType=0&sid=5500469360&pid=2028597139&timestamp=20260809040111&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731825&ParentNodeID=-99&assertID=5500469360&client_ip=218.28.233.106&SecurityKey=20260809040111&promotionId=&mvid=5102012617&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c61c41d072de93d31f6a8b330300678a
盐城新闻综合,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/ycxwzh/50/20250604/index.m3u8?msisdn=20260809080110c9b1c15901eb491287ed3a48d24c440e&mdspid=&spid=699067&netType=0&sid=5500469360&pid=2028597139&timestamp=20260809080110&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731825&ParentNodeID=-99&assertID=5500469360&client_ip=218.28.233.106&SecurityKey=20260809080110&promotionId=&mvid=5102012617&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a2898889d3c7cde09d76ad659805ff1d
盐城新闻综合,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/ycxwzh/50/20250604/index.m3u8?msisdn=202608100401111d32ca8211e344b5b23c7e6641a337d8&mdspid=&spid=699067&netType=0&sid=5500469360&pid=2028597139&timestamp=20260810040111&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731825&ParentNodeID=-99&assertID=5500469360&client_ip=218.28.233.106&SecurityKey=20260810040111&promotionId=&mvid=5102012617&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=58196c4c72b1fb8f0b9a9e80fafdc528
盐城新闻综合,https://mgtv.ottiptv.cc/mg/639731825.m3u8?userid=5559462299&sign=a0f49161eb0a60cc42c5f4c918fbf728ab4aa7aaf941a7196e59f9ed67beb1ecb894fe55720c70b18e15152cee44c183c7cc32d48f0fde80ed4d1c4777c85fe47031e53a02099f3cbf9078db55d819e7fb&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
盐边综合频道,http://live.sctvcloud.com/live/yanbian/playlist.m3u8
盐都综合频道,http://yandu-tv-hls.cm.jstv.com/yandu-tv/yanduzh.m3u8
监狱风云1,https://vip.lz-cdn3.com/20230114/17167_f0f5a918/index.m3u8
监狱风云2,https://vip.lz-cdn3.com/20230114/17169_e351e7c8/index.m3u8
盗墓虎牙频道,http://120.220.76.91:2003/huya.php?id=21059552
盗将行花粥马雨阳,http://em.21dtv.com/songs/720/100043274.mkv
盗暮鬼怪,https://mursor.ottiptv.cc/yy/1382749525
盘锦新闻综合,http://137.175.111.185/bfgd/?id=283
盘锦新闻综合,http://cfss.cc/ds/bfgd.php?id=283&Cf.m3u8
盘锦新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&amp;protocol=http&amp;accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&amp;playtoken=ABCDEFGH&amp;programid=4200000283
盘锦新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000283
盛宴的旅程,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/fbcd61c318c34e08854c3911086a7406/1200.m3u8
目睹丧女妹妹自慰-石川澪,https://t25.cdn2020.com/video/m3u8/2024/05/30/f15553f4/index.m3u8
直到早晨都被巨汉肉棒留种PLAY,https://t25.cdn2020.com/video/m3u8/2024/09/06/d892c3e6/index.m3u8
直播中国,http://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8
直播中国,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
直播中国精编直播,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8
相声小品,http://115.48.60.104:9901/tsfile/live/1034_1.m3u8
相声小品,http://115.48.61.111:9901/tsfile/live/1034_1.m3u8
相声小品,http://115.48.61.41:9901/tsfile/live/1034_1.m3u8
相声小品,http://115.48.62.70:9901/tsfile/live/1034_1.m3u8
相声小品,http://115.48.62.82:9901/tsfile/live/1034_1.m3u8
相声小品,http://115.48.63.125:9901/tsfile/live/1034_1.m3u8
相声小品,http://115.48.63.221:9901/tsfile/live/1034_1.m3u8
相声小品,http://115.48.63.37:9901/tsfile/live/1034_1.m3u8
相声小品,http://121.24.98.127:8090/hls/101/index.m3u8
相声小品,http://163.177.122.122:9901/tsfile/live/1089_1.m3u8
相声小品,http://163.177.122.71:9901/tsfile/live/1089_1.m3u8
相声小品,http://live.nctv.top/douyu1.php?id=9286868
盼着过年好回家,http://em.21dtv.com/songs/60033172.mkv
眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8?zsicd
眉山公共频道,http://live2.scmstv.cn/ggpd/sd/live.m3u8
眉山综合,http://live1.scmstv.cn/gqpd/sd/live.m3u8?zsicd
眉山综合频道,http://live1.scmstv.cn/gqpd/sd/live.m3u8
眉雨 美女热舞,https://kq.bgp.68tool.com/video/m3u8/2021/10/08/e79526a0/playlist.m3u8
看不见温柔,http://em.21dtv.com/songs/60087483.mkv
看到勃起肉棒就扑来的淫乱护士,https://t25.cdn2020.com/video/m3u8/2024/08/08/3ad0d2a2/index.m3u8
看到结婚戒指就会湿了-miru,https://t25.cdn2020.com/video/m3u8/2024/07/11/ff160128/index.m3u8
看天下精选,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288007/index.m3u8?channel-id=bestzb&Contentid=5000000011000288007&livemode=1&stbId=YanG-1989
看得见的远方1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f532415139fb4dc3a0e9de757d535d6a/1200.m3u8
看得见的远方3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/255a802e924a44f381318db92a32431e/1200.m3u8
看星,http://em.21dtv.com/songs/60095243.mkv
看电影了没V,https://www.goodiptv.club/douyu/9562616
看看新闻直播,video://https://live.douyin.com/808207714751
看美剧,http://159.75.85.63:35455/douyu/8869614
看美剧,http://zzy789.xyz/douyu1.php?id=8869614
真心想让你幸福,https://mursor.ottiptv.cc/yy/1382736876
真心真意谢谢你,http://em.21dtv.com/songs/60058276.mkv
真心真意过一生,http://em.21dtv.com/songs/60058274.mkv
真武侠,http://cfss.cc/cdn/hy/29169712.m3u8
真武侠,http://live.dxms.top/dwy/zwx.php
真的好想你,http://em.21dtv.com/songs/60058099.mkv
真的爱你(演唱会),http://em.21dtv.com/songs/60058082.mkv
真的爱你,http://em.21dtv.com/songs/60101594.mkv
真香动漫解说,https://www.goodiptv.club/douyu/9391292
睛彩三秦,http://1.82.144.44:4022/rtp/239.112.205.26:5140
睛彩广场,https://zby.130519.xyz/PLTV/11/224/3221226139/index.m3u8
睛彩广场舞,http://13937899.xyz:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
睛彩广场舞,http://221.221.153.193:8888/rtp/239.3.1.128:8001
睛彩广场舞,http://36.105.100.208:35455/itv/2000000003000000062.m3u8?cdn=hnbblive
睛彩广场舞,http://47.100.209.208:8100/TVOD/3000000020000011523.m3u8?token=8520
睛彩广场舞,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226472/index.m3u8
睛彩广场舞,http://[2409:8087:1a15:10d1::37]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
睛彩广场舞,http://home.wwang.pw:35455/itv/2000000003000000062.m3u8?cdn=hnbblive
睛彩广场舞,http://ott.mobaibox.com/PLTV/4/224/3221228231/index.m3u8
睛彩广场舞,http://zjzcf.synology.me:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
睛彩广场舞,rtp://239.3.1.128:8001
睛彩广场舞[1920*1080],http://39.134.67.148/PLTV/88888888/224/3221226046/1.m3u8
睛彩广场舞[1920*1080],http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226472/.m3u8
睛彩焦作频道,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
睛彩焦作频道,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
睛彩竞技,http://112.18.54.52:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
睛彩竞技,http://119.8.31.109:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
睛彩竞技,http://119.8.31.109:35455/itv/2000000003000000060.m3u8?cdn=hnbblive
睛彩竞技,http://123.114.19.80:4000/rtp/239.3.1.125:8001
睛彩竞技,http://49.74.145.161:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
睛彩竞技,http://49.74.145.161:35455/itv/2000000003000000060.m3u8?cdn=hnbblive
睛彩竞技,http://8.138.34.1:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
睛彩竞技,http://8.138.34.1:35455/itv/2000000003000000060.m3u8?cdn=hnbblive
睛彩竞技,http://[2409:8087:1a01:df::4061]:80/TVOD/88888888/224/3221225899/main.m3u8
睛彩竞技,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
睛彩竞技,http://[2409:8087:1a01:df::7005]:80/TVOD/88888888/224/3221225897/main.m3u8
睛彩竞技,http://[2409:8087:1a01:df::7005]:80/TVOD/88888888/224/3221226046/main.m3u8
睛彩竞技,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
睛彩竞技,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226124/index.m3u8
睛彩竞技,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226124/index.m3u8
睛彩竞技,http://dl.wifi942.com:66/jsyd/jsyd.php?id=HD-8000k-1080P-miguaoyun2
睛彩竞技,http://home.wwang.pw:35455/itv/2000000003000000060.m3u8?cdn=hnbblive
睛彩竞技,http://mg.20191209.xyz:58888/itv/1000000006000270001.m3u8?cdn=ystenlive
睛彩竞技,http://mg.20191209.xyz:58888/itv/2000000003000000060.m3u8?cdn=hnbblive
睛彩竞技,http://ott.mobaibox.com/PLTV/3/224/3221228679/index.m3u8
睛彩竞技,http://www.px663.cn:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
睛彩竞技,http://www.px663.cn:35455/itv/2000000003000000060.m3u8?cdn=hnbblive
睛彩竞技,rtp://239.3.1.125:8001
睛彩篮球,http://36.105.100.208:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
睛彩篮球,http://39.134.136.161:6610/000000001000/1000000006000270002/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000270002
睛彩篮球,http://39.134.136.161:6610/000000001000/1000000006000270006/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000270006
睛彩篮球,http://49.74.145.161:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://49.74.145.161:35455/itv/1000000006000270006.m3u8?cdn=ystenlive
睛彩篮球,http://49.74.145.161:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
睛彩篮球,http://49.74.145.161:35455/itv/2000000003000000065.m3u8?cdn=hnbblive
睛彩篮球,http://8.138.34.1:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://8.138.34.1:35455/itv/1000000006000270006.m3u8?cdn=ystenlive
睛彩篮球,http://8.138.34.1:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
睛彩篮球,http://8.138.34.1:35455/itv/2000000003000000065.m3u8?cdn=hnbblive
睛彩篮球,http://[2409:8087:1a01:df::4055]:80/TVOD/88888888/224/3221225901/main.m3u8
睛彩篮球,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225895/main.m3u8
睛彩篮球,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
睛彩篮球,http://[2409:8087:1a01:df::7005]:80/TVOD/88888888/224/3221225895/main.m3u8
睛彩篮球,http://[2409:8087:1a01:df::7005]:80/TVOD/88888888/224/3221226027/main.m3u8
睛彩篮球,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
睛彩篮球,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
睛彩篮球,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226147/index.m3u8
睛彩篮球,http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
睛彩篮球,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000270002/1.m3u8
睛彩篮球,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000270006/1.m3u8
睛彩篮球,http://[2409:8087:5e00:24::20]:6610/000000001000/1/3000000020000011529/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011529&livemode=1&stbId=YanG-1989
睛彩篮球,http://b.zgjok.com:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
